"","Nome_científico","Local","Município","eventDate","decimalLatitude","decimalLongitude","measurementDeterminedBy","coordinate.type.","coordinateUncertaintyInMeters","rightsHolder","year","sigla.UF.","ID.","Situação","Categoria CDB","Subcategoria CDB","Ambiente","Grupo biológico"
"137","Nandayus nenday","Pousada Aguapé","NA","2019-10-19T00:00:00",-20.0956,-55.9648,NA,NA,NA,"GBIF",2019,"MS","ID_121669","Presente",NA,NA,NA,NA
"138","Nandayus nenday","BR-359, Mato Grosso do Sul, BR (-19,019, -57,552)","NA","2019-10-19T00:00:00",-19.01861,-57.551594,NA,NA,NA,"GBIF",2019,"MS","ID_121683","Presente",NA,NA,NA,NA
"139","Nandayus nenday","Pousada Rio Claro","NA","2019-10-16T00:00:00",-16.62066,-56.7352,NA,NA,NA,"GBIF",2019,"MT","ID_121684","Presente",NA,NA,NA,NA
"140","Nandayus nenday","Brazil - Northern Pantanal","NA","2019-10-03T00:00:00",-16.620802,-56.735611,NA,NA,NA,"GBIF",2019,"NA","ID_121688","Presente",NA,NA,NA,NA
"141","Nandayus nenday","Brazil - Northern Pantanal","NA","2019-10-03T00:00:00",-16.632113,-56.772213,NA,NA,NA,"GBIF",2019,"NA","ID_121689","Presente",NA,NA,NA,NA
"142","Nandayus nenday","Brazil - Northern Pantanal","NA","2019-10-03T00:00:00",-16.620701,-56.735771,NA,NA,NA,"GBIF",2019,"NA","ID_121690","Presente",NA,NA,NA,NA
"143","Nandayus nenday","Brazil - Northern Pantanal","NA","2019-10-02T00:00:00",-16.620696,-56.735313,NA,NA,NA,"GBIF",2019,"NA","ID_121691","Presente",NA,NA,NA,NA
"144","Nandayus nenday","Ladário - Apa Baía Negra","NA","2019-11-23T00:00:00",-19.02374,-57.602215,NA,NA,NA,"GBIF",2019,"MS","ID_121698","Presente",NA,NA,NA,NA
"145","Nandayus nenday","Estância Ecológica SESC Pantanal","NA","2019-11-11T00:00:00",-16.513124,-56.377804,NA,NA,NA,"GBIF",2019,"MT","ID_121705","Presente",NA,NA,NA,NA
"146","Nandayus nenday","Foz do Iguaçu--Mabu Thermas Grand Resort","NA","2019-11-30T00:00:00",-25.567196,-54.556202,NA,NA,NA,"GBIF",2019,"PR","ID_121736","Presente",NA,NA,NA,NA
"147","Nandayus nenday","Rua Cáceres","NA","2019-11-26T00:00:00",-19.000467,-57.640907,NA,NA,NA,"GBIF",2019,"MS","ID_121764","Presente",NA,NA,NA,NA
"148","Nandayus nenday","Corumbá - APA da Baía Negra, Mato Grosso do Sul, BR (-19,002, -57,653)","NA","2019-11-16T00:00:00",-19.001719,-57.652847,NA,NA,NA,"GBIF",2019,"MS","ID_121794","Presente",NA,NA,NA,NA
"149","Nandayus nenday","Pousada Aguapé, Aquidauana, Mato Grosso do Sul","NA","2019-12-27T00:00:00",-20.095917,-55.965729,NA,NA,NA,"GBIF",2019,"NA","ID_121798","Presente",NA,NA,NA,NA
"150","Nandayus nenday","Refúgio Ecológico Caiman - Baiazinha Lodge","NA","2019-12-09T00:00:00",-19.95678,-56.234715,NA,NA,NA,"GBIF",2019,"MS","ID_121802","Presente",NA,NA,NA,NA
"151","Nandayus nenday","Bonito -- Estancia Mimosa","NA","2019-12-14T00:00:00",-20.982157,-56.516277,NA,NA,NA,"GBIF",2019,"MS","ID_121804","Presente",NA,NA,NA,NA
"152","Nandayus nenday","Miranda","NA","2019-12-21T00:00:00",-20.236427,-56.37639,NA,NA,NA,"GBIF",2019,"MS","ID_121806","Presente",NA,NA,NA,NA
"153","Nandayus nenday","NA","NA","2018-01-14T00:00:00",-20.235958,-56.375104,NA,NA,NA,"GBIF",2018,"MS","ID_121807","Presente",NA,NA,NA,NA
"154","Nandayus nenday","Localidade Desconhecida - (-19,963, -56,307)","NA","2018-01-18T00:00:00",-19.963112,-56.30687,NA,NA,NA,"GBIF",2018,"MS","ID_121808","Presente",NA,NA,NA,NA
"155","Nandayus nenday","Refugio Ecologico Caiman","NA","2018-01-13T00:00:00",-19.952642,-56.30441,NA,NA,NA,"GBIF",2018,"MS","ID_121809","Presente",NA,NA,NA,NA
"156","Nandayus nenday","Refúgio Ecológico Caiman - Estância Caiman - Zona Rural, Miranda, Mato Grosso do Sul, BR (-19,964, -56,307)","NA","2018-01-13T00:00:00",-19.9637,-56.306957,NA,NA,NA,"GBIF",2018,"MS","ID_121810","Presente",NA,NA,NA,NA
"157","Nandayus nenday","Unnamed Road, Mato Grosso do Sul, BR (-19,963, -56,307)","NA","2018-01-22T00:00:00",-19.963388,-56.306606,NA,NA,NA,"GBIF",2018,"MS","ID_121811","Presente",NA,NA,NA,NA
"158","Nandayus nenday","(-19,964, -56,307)q","NA","2018-01-17T00:00:00",-19.963537,-56.30731,NA,NA,NA,"GBIF",2018,"MS","ID_121813","Presente",NA,NA,NA,NA
"159","Nandayus nenday","Mato Grosso do Sul, BR (-19,905, -56,297)","NA","2018-01-25T00:00:00",-19.90524,-56.297184,NA,NA,NA,"GBIF",2018,"MS","ID_121815","Presente",NA,NA,NA,NA
"160","Nandayus nenday","Estrada rural","NA","2018-02-03T00:00:00",-20.18923,-56.36171,NA,NA,NA,"GBIF",2018,"MS","ID_121816","Presente",NA,NA,NA,NA
"161","Nandayus nenday","Arrozal de Miranda","NA","2018-02-03T00:00:00",-20.283417,-56.41071,NA,NA,NA,"GBIF",2018,"MS","ID_121817","Presente",NA,NA,NA,NA
"162","Nandayus nenday","BR 262 Aquidauana","NA","2018-02-03T00:00:00",-20.512972,-55.61627,NA,NA,NA,"GBIF",2018,"MS","ID_121819","Presente",NA,NA,NA,NA
"163","Nandayus nenday","Miranda - MS, Miranda BR-MS (-19,9631,-56,3070)","NA","2018-02-07T00:00:00",-19.963125,-56.30703,NA,NA,NA,"GBIF",2018,"MS","ID_121824","Presente",NA,NA,NA,NA
"164","Nandayus nenday","(-19,951, -56,306)","NA","2018-02-22T00:00:00",-19.950792,-56.306347,NA,NA,NA,"GBIF",2018,"MS","ID_121830","Presente",NA,NA,NA,NA
"165","Nandayus nenday","arredores","NA","2018-02-02T00:00:00",-20.331097,-56.194515,NA,NA,NA,"GBIF",2018,"MS","ID_121831","Presente",NA,NA,NA,NA
"166","Nandayus nenday","Miranda--Fazenda San Francisco","NA","2018-03-23T00:00:00",-20.085772,-56.61538,NA,NA,NA,"GBIF",2018,"MS","ID_121832","Presente",NA,NA,NA,NA
"167","Nandayus nenday","(-19,951, -56,306)","NA","2018-03-05T00:00:00",-19.950735,-56.306084,NA,NA,NA,"GBIF",2018,"MS","ID_121834","Presente",NA,NA,NA,NA
"168","Nandayus nenday","(-20,1965,-56,5219)","NA","2018-03-31T00:00:00",-20.1965,-56.521942,NA,NA,NA,"GBIF",2018,"MS","ID_121837","Presente",NA,NA,NA,NA
"169","Nandayus nenday","Corumbá","NA","2018-03-19T00:00:00",-19.012949,-57.641445,NA,NA,NA,"GBIF",2018,"MS","ID_121838","Presente",NA,NA,NA,NA
"170","Nandayus nenday","NA","NA","2018-03-14T03:34:00",-16.531807,-56.685548,NA,NA,NA,"GBIF",2018,"MT","ID_121839","Presente",NA,NA,NA,NA
"171","Nandayus nenday","Miranda--área geral","NA","2018-04-06T00:00:00",-20.255997,-56.407715,NA,NA,NA,"GBIF",2018,"MS","ID_121840","Presente",NA,NA,NA,NA
"172","Nandayus nenday","674 Rua Manoel Áureliano da Costa, Aquidauana, Mato Grosso do Sul, BR (-20,478, -55,791)","NA","2018-04-30T00:00:00",-20.477602,-55.790966,NA,NA,NA,"GBIF",2018,"MS","ID_121842","Presente",NA,NA,NA,NA
"173","Nandayus nenday","Arrozal de Miranda","NA","2018-04-30T00:00:00",-20.260225,-56.43125,NA,NA,NA,"GBIF",2018,"MS","ID_121848","Presente",NA,NA,NA,NA
"174","Nandayus nenday","Pousada Aguape","NA","2018-04-28T00:00:00",-20.095621,-55.964844,NA,NA,NA,"GBIF",2018,"MS","ID_121849","Presente",NA,NA,NA,NA
"175","Nandayus nenday","Brazil - Northern Pantanal","NA","2018-04-24T00:00:00",-16.6207,-56.7353,NA,NA,NA,"GBIF",2018,"NA","ID_121852","Presente",NA,NA,NA,NA
"176","Nandayus nenday","Brazil - Northern Pantanal","NA","2018-04-23T00:00:00",-16.622,-56.735,NA,NA,NA,"GBIF",2018,"NA","ID_121853","Presente",NA,NA,NA,NA
"177","Nandayus nenday","Arredores de Bonito/MS","NA","2018-05-05T00:00:00",-21.100435,-56.47344,NA,NA,NA,"GBIF",2018,"MS","ID_121854","Presente",NA,NA,NA,NA
"178","Nandayus nenday","Estância Ecológica SESC Pantanal","NA","2018-05-29T00:00:00",-16.513124,-56.377804,NA,NA,NA,"GBIF",2018,"MT","ID_121855","Presente",NA,NA,NA,NA
"179","Nandayus nenday","Mato Grosso do Sul, BR (-19,957, -56,235)","NA","2018-05-28T00:00:00",-19.956587,-56.234764,NA,NA,NA,"GBIF",2018,"MS","ID_121857","Presente",NA,NA,NA,NA
"180","Nandayus nenday","Miranda MS","NA","2018-05-31T00:00:00",-20.227098,-54.926044,NA,NA,NA,"GBIF",2018,"MS","ID_121858","Presente",NA,NA,NA,NA
"181","Nandayus nenday","Pousada Rio Claro","NA","2018-05-01T00:00:00",-16.570503,-56.727146,NA,NA,NA,"GBIF",2018,"MT","ID_121859","Presente",NA,NA,NA,NA
"182","Nandayus nenday","Fazenda São Francisco, Miranda BR-MS (-20.0866,-56.6164)","NA","2018-05-28T00:00:00",-20.086557,-56.616364,NA,NA,NA,"GBIF",2018,"MS","ID_121861","Presente",NA,NA,NA,NA
"183","Nandayus nenday","Caiman Lodge--Circuito","NA","2018-06-30T00:00:00",-19.881493,-56.25914,NA,NA,NA,"GBIF",2018,"MS","ID_121863","Presente",NA,NA,NA,NA
"184","Nandayus nenday","Estrada-Parque Pantanal Sul","NA","2018-06-21T00:00:00",-19.555666,-57.038612,NA,NA,NA,"GBIF",2018,"MS","ID_121864","Presente",NA,NA,NA,NA
"185","Nandayus nenday","Estrada boiadeira (MS-170)","NA","2018-06-22T00:00:00",-20.308971,-55.84604,NA,NA,NA,"GBIF",2018,"MS","ID_121865","Presente",NA,NA,NA,NA
"186","Nandayus nenday","Fazenda Barranco Alto","NA","2018-06-21T00:00:00",-19.577219,-56.150867,NA,NA,NA,"GBIF",2018,"MS","ID_121867","Presente",NA,NA,NA,NA
"187","Nandayus nenday","Bodoquena--área geral","NA","2018-06-18T00:00:00",-20.535826,-56.713013,NA,NA,NA,"GBIF",2018,"MS","ID_121868","Presente",NA,NA,NA,NA
"188","Nandayus nenday","Miranda","NA","2018-06-30T00:00:00",-20.231745,-56.39383,NA,NA,NA,"GBIF",2018,"MS","ID_121874","Presente",NA,NA,NA,NA
"189","Nandayus nenday","Poconé--Araras Eco Lodge","NA","2018-07-09T00:00:00",-16.51224,-56.71177,NA,NA,NA,"GBIF",2018,"MT","ID_121879","Presente",NA,NA,NA,NA
"190","Nandayus nenday","Pantanal--Pousada Rio Claro","NA","2018-07-18T00:00:00",-16.620695,-56.735313,NA,NA,NA,"GBIF",2018,"MT","ID_121880","Presente",NA,NA,NA,NA
"191","Nandayus nenday","Rio Claro boat trip","NA","2018-07-19T00:00:00",-16.619621,-56.7347,NA,NA,NA,"GBIF",2018,"MT","ID_121881","Presente",NA,NA,NA,NA
"192","Nandayus nenday","Road to Fish Camp","NA","2018-07-03T00:00:00",-20.113123,-55.96577,NA,NA,NA,"GBIF",2018,"MS","ID_121885","Presente",NA,NA,NA,NA
"193","Nandayus nenday","Caiman Lodge-Baía Circuit","NA","2018-07-02T00:00:00",-19.964725,-56.315956,NA,NA,NA,"GBIF",2018,"MS","ID_121888","Presente",NA,NA,NA,NA
"194","Nandayus nenday","Old Bridge - Caiman Ecological Refuge","NA","2018-07-08T00:00:00",-19.95612,-56.30462,NA,NA,NA,"GBIF",2018,"MS","ID_121890","Presente",NA,NA,NA,NA
"195","Nandayus nenday","Tennessee Fazenda Rd., Varzante Flooded Area","NA","2018-07-03T00:00:00",-20.19314,-55.93286,NA,NA,NA,"GBIF",2018,"MS","ID_121900","Presente",NA,NA,NA,NA
"196","Nandayus nenday","Fazienda Campo Largo","NA","2018-07-24T00:00:00",-16.66223,-56.769257,NA,NA,NA,"GBIF",2018,"MT","ID_121910","Presente",NA,NA,NA,NA
"197","Nandayus nenday","Corumbá - Expedição Pantanal Sul","NA","2018-07-22T00:00:00",-19.035074,-57.373398,NA,NA,NA,"GBIF",2018,"MS","ID_121911","Presente",NA,NA,NA,NA
"198","Nandayus nenday","Pousada Aguape","NA","2018-07-26T00:00:00",-20.095621,-55.964848,NA,NA,NA,"GBIF",2018,"MS","ID_121913","Presente",NA,NA,NA,NA
"199","Nandayus nenday","Poconé--Pousada Piuval","NA","2018-07-02T00:00:00",-16.37861,-56.620834,NA,NA,NA,"GBIF",2018,"MT","ID_121914","Presente",NA,NA,NA,NA
"200","Nandayus nenday","NA","NA","2018-07-29T00:00:00",-20.241112,-56.379396,NA,NA,NA,"GBIF",2018,"MS","ID_121916","Presente",NA,NA,NA,NA
"201","Nandayus nenday","Corumbá--Pousada Xaraés","NA","2018-07-25T00:00:00",-19.493681,-56.95715,NA,NA,NA,"GBIF",2018,"MS","ID_121917","Presente",NA,NA,NA,NA
"202","Nandayus nenday","Miranda--Refúgio da Ilha Ecolodge","NA","2018-07-05T00:00:00",-20.226273,-56.577255,NA,NA,NA,"GBIF",2018,"MS","ID_121918","Presente",NA,NA,NA,NA
"203","Nandayus nenday","Pousada Piqui , Aquidauana BR-MS (-20.1962,-55.9278)","NA","2018-08-04T00:00:00",-20.196213,-55.92783,NA,NA,NA,"GBIF",2018,"MS","ID_121920","Presente",NA,NA,NA,NA
"204","Nandayus nenday","Porto Murtinho, Km 5","NA","2018-08-18T00:00:00",-21.700983,-57.848858,NA,NA,NA,"GBIF",2018,"MS","ID_121926","Presente",NA,NA,NA,NA
"205","Nandayus nenday","Barra Mansa Mato Grosso do Sul, BR (-19,588, -56,088)","NA","2018-08-06T00:00:00",-19.58813,-56.08815,NA,NA,NA,"GBIF",2018,"MS","ID_121939","Presente",NA,NA,NA,NA
"206","Nandayus nenday","Hotel Recanto Barra Mansa","NA","2018-08-09T00:00:00",-19.584858,-56.087486,NA,NA,NA,"GBIF",2018,"MS","ID_121942","Presente",NA,NA,NA,NA
"207","Nandayus nenday","Pantanal--northern Transpantaneira (km 0-60)","NA","2018-08-29T00:00:00",-16.456923,-56.69135,NA,NA,NA,"GBIF",2018,"MT","ID_121945","Presente",NA,NA,NA,NA
"208","Nandayus nenday","(-16.6607,-56.7793)","NA","2018-08-16T00:00:00",-16.660702,-56.779343,NA,NA,NA,"GBIF",2018,"MT","ID_121951","Presente",NA,NA,NA,NA
"209","Nandayus nenday","78200-000, Caceres BR-MT (-16.5670,-57.8365)","NA","2018-08-29T00:00:00",-16.56697,-57.83647,NA,NA,NA,"GBIF",2018,"MT","ID_121957","Presente",NA,NA,NA,NA
"210","Nandayus nenday","Refúgio Ecológico Caiman--General Area","NA","2018-08-18T00:00:00",-19.95431,-56.304276,NA,NA,NA,"GBIF",2018,"MS","ID_121960","Presente",NA,NA,NA,NA
"211","Nandayus nenday","Poconé - Hotel Pantanal Mato Grosso","NA","2018-08-12T00:00:00",-16.346676,-56.64431,NA,NA,NA,"GBIF",2018,"MT","ID_121961","Presente",NA,NA,NA,NA
"212","Nandayus nenday","NA","NA","2018-08-07T16:28:00",-19.44415,-57.171682,NA,NA,NA,"GBIF",2018,"MS","ID_121972","Presente",NA,NA,NA,NA
"213","Nandayus nenday","NA","NA","2018-08-19T10:16:00",-16.620674,-56.735145,NA,NA,NA,"GBIF",2018,"MT","ID_121978","Presente",NA,NA,NA,NA
"214","Nandayus nenday","NA","NA","2018-09-29T16:14:00",-16.621137,-56.735542,NA,NA,NA,"GBIF",2018,"MT","ID_121980","Presente",NA,NA,NA,NA
"215","Nandayus nenday","Passo do Lontra","NA","2018-09-05T00:00:00",-19.574812,-57.038067,NA,NA,NA,"GBIF",2018,"MS","ID_121981","Presente",NA,NA,NA,NA
"216","Nandayus nenday","Baia Camping","NA","2018-09-27T00:00:00",-20.140516,-55.943882,NA,NA,NA,"GBIF",2018,"MS","ID_121990","Presente",NA,NA,NA,NA
"217","Nandayus nenday","Road to Pousada Aguape","NA","2018-09-27T00:00:00",-20.371376,-55.884613,NA,NA,NA,"GBIF",2018,"MS","ID_121995","Presente",NA,NA,NA,NA
"218","Nandayus nenday","Mato Grosso del Sur, BR (-20.108, -55.972)","NA","2018-09-29T00:00:00",-20.107922,-55.971783,NA,NA,NA,"GBIF",2018,"MS","ID_122003","Presente",NA,NA,NA,NA
"219","Nandayus nenday","Estancia Caimen","NA","2018-09-30T00:00:00",-20.067413,-56.165993,NA,NA,NA,"GBIF",2018,"MS","ID_122004","Presente",NA,NA,NA,NA
"220","Nandayus nenday","Passo do Lontra Parque Hotel","NA","2018-09-23T00:00:00",-19.579897,-57.02115,NA,NA,NA,"GBIF",2018,"MS","ID_122028","Presente",NA,NA,NA,NA
"221","Nandayus nenday","Brazil - Northern Pantanal","NA","2018-09-05T00:00:00",-16.620876,-56.735035,NA,NA,NA,"GBIF",2018,"NA","ID_122033","Presente",NA,NA,NA,NA
"222","Nandayus nenday","Pantanal -- Rio Claro","NA","2018-09-06T00:00:00",-16.620674,-56.735146,NA,NA,NA,"GBIF",2018,"MT","ID_122034","Presente",NA,NA,NA,NA
"223","Nandayus nenday","Pousada Rio Clara und angrenzendes Gebiet","NA","2018-10-03T00:00:00",-16.621471,-56.737862,NA,NA,NA,"GBIF",2018,"NA","ID_122036","Presente",NA,NA,NA,NA
"224","Nandayus nenday","Pousada e Camping Santa Clara","NA","2018-10-15T00:00:00",-19.44733,-57.07575,NA,NA,NA,"GBIF",2018,"MS","ID_122040","Presente",NA,NA,NA,NA
"225","Nandayus nenday","Fazenda Baia Grande","NA","2018-10-06T00:00:00",-20.408472,-56.34229,NA,NA,NA,"GBIF",2018,"MS","ID_122045","Presente",NA,NA,NA,NA
"226","Nandayus nenday","Mato Grosso ranch land (-16.6982,-56.8394)","NA","2018-10-11T00:00:00",-16.698175,-56.839417,NA,NA,NA,"GBIF",2018,"MT","ID_122053","Presente",NA,NA,NA,NA
"227","Nandayus nenday","Estr. Transpantaneira - Pantanal","NA","2018-10-08T00:00:00",-16.905064,-56.849655,NA,NA,NA,"GBIF",2018,"MT","ID_122056","Presente",NA,NA,NA,NA
"228","Nandayus nenday","Poconé--Fazenda Santa Tereza (SouthWild Pantanal)","NA","2018-10-12T00:00:00",-16.758114,-56.87723,NA,NA,NA,"GBIF",2018,"MT","ID_122058","Presente",NA,NA,NA,NA
"229","Nandayus nenday","Parque Natural Municipal da Lagoa Comprida","NA","2018-10-03T00:00:00",-20.465002,-55.776283,NA,NA,NA,"GBIF",2018,"MS","ID_122065","Presente",NA,NA,NA,NA
"230","Nandayus nenday","Pantanal--P. Jofre boat on Rio Cuiabá & tributaries","NA","2018-10-09T00:00:00",-17.282627,-56.69881,NA,NA,NA,"GBIF",2018,"MT","ID_122075","Presente",NA,NA,NA,NA
"231","Nandayus nenday","Passo do Lontra--Pantanal Jungle Lodge","NA","2018-10-20T00:00:00",-19.57643,-57.030685,NA,NA,NA,"GBIF",2018,"MS","ID_122083","Presente",NA,NA,NA,NA
"232","Nandayus nenday","Pantanal -- Pousada Pouso Alegre","NA","2018-10-08T00:00:00",-16.503078,-56.745335,NA,NA,NA,"GBIF",2018,"MT","ID_122087","Presente",NA,NA,NA,NA
"233","Nandayus nenday","Pousada Sao Joao (Pantanal sur)","NA","2018-10-24T00:00:00",-19.400959,-57.04023,NA,NA,NA,"GBIF",2018,"MS","ID_122088","Presente",NA,NA,NA,NA
"234","Nandayus nenday","Poconé--Porto Jofre","NA","2018-10-11T00:00:00",-17.357506,-56.768127,NA,NA,NA,"GBIF",2018,"MT","ID_122090","Presente",NA,NA,NA,NA
"235","Nandayus nenday","NA","NA","2018-10-14T13:14:00",-20.096361,-55.964844,NA,NA,NA,"GBIF",2018,"MS","ID_122091","Presente",NA,NA,NA,NA
"236","Nandayus nenday","Brazil - Northern Pantanal","NA","2018-10-10T00:00:00",-16.616865,-56.739922,NA,NA,NA,"GBIF",2018,"NA","ID_122093","Presente",NA,NA,NA,NA
"237","Nandayus nenday","Refúgio Ecológico Caiman","NA","2018-11-28T00:00:00",-19.964104,-56.306732,NA,NA,NA,"GBIF",2018,"MS","ID_122095","Presente",NA,NA,NA,NA
"238","Nandayus nenday","Refúgio Da Ilha","NA","2018-11-22T00:00:00",-20.224648,-56.57519,NA,NA,NA,"GBIF",2018,"MS","ID_122096","Presente",NA,NA,NA,NA
"239","Nandayus nenday","Porto Jofre, Mato Grosso, BR (-17.339, -56.77)","NA","2018-11-14T00:00:00",-17.338589,-56.76991,NA,NA,NA,"GBIF",2018,"MT","ID_122099","Presente",NA,NA,NA,NA
"240","Nandayus nenday","Miranda","NA","2018-11-22T00:00:00",-20.219835,-56.367413,NA,NA,NA,"GBIF",2018,"MS","ID_122100","Presente",NA,NA,NA,NA
"241","Nandayus nenday","Estrada de acesso à Pousada Aguapé","NA","2018-11-26T00:00:00",-20.304035,-55.912754,NA,NA,NA,"GBIF",2018,"MS","ID_122118","Presente",NA,NA,NA,NA
"242","Nandayus nenday","Lodge Fazenda Barranco Alto","NA","2018-11-01T00:00:00",-19.577826,-56.150696,NA,NA,NA,"GBIF",2018,"MS","ID_122121","Presente",NA,NA,NA,NA
"243","Nandayus nenday","Miranda--área rural","NA","2018-12-19T00:00:00",-20.240961,-56.42671,NA,NA,NA,"GBIF",2018,"MS","ID_122127","Presente",NA,NA,NA,NA
"244","Nandayus nenday","Unnamed Road, Mato Grosso do Sul, BR (-20,126, -56,346)","NA","2018-12-19T00:00:00",-20.125883,-56.346043,NA,NA,NA,"GBIF",2018,"MS","ID_122128","Presente",NA,NA,NA,NA
"245","Nandayus nenday","Foz do Iguaçu (área geral)","NA","2018-12-20T00:00:00",-25.515411,-54.585056,NA,NA,NA,"GBIF",2018,"PR","ID_122129","Presente",NA,NA,NA,NA
"246","Nandayus nenday","Unnamed Road, Mato Grosso do Sul, BR (-19,963, -56,307)","NA","2018-12-02T00:00:00",-19.962996,-56.306904,NA,NA,NA,"GBIF",2018,"MS","ID_122131","Presente",NA,NA,NA,NA
"247","Nandayus nenday","Miranda--Fazenda San Francisco","NA","2017-01-03T00:00:00",-20.085772,-56.61538,NA,NA,NA,"GBIF",2017,"MS","ID_122132","Presente",NA,NA,NA,NA
"248","Nandayus nenday","Fazenda Barranco Alto","NA","2017-01-28T00:00:00",-19.577219,-56.150867,NA,NA,NA,"GBIF",2017,"MS","ID_122133","Presente",NA,NA,NA,NA
"249","Nandayus nenday","Pantanal--Pousada Rio Claro","NA","2017-03-14T00:00:00",-16.620695,-56.735313,NA,NA,NA,"GBIF",2017,"MT","ID_122134","Presente",NA,NA,NA,NA
"250","Nandayus nenday","Poconé--Pousada Piuval","NA","2017-03-17T00:00:00",-16.37861,-56.620834,NA,NA,NA,"GBIF",2017,"MT","ID_122138","Presente",NA,NA,NA,NA
"251","Nandayus nenday","Pousada Sao Joao (Pantanal sur)","NA","2017-05-13T00:00:00",-19.400959,-57.04023,NA,NA,NA,"GBIF",2017,"MS","ID_122144","Presente",NA,NA,NA,NA
"252","Nandayus nenday","Estrada de acesso ao Parque Natural Municipal Cachoeira do Apa","NA","2017-05-15T00:00:00",-22.162369,-57.32061,NA,NA,NA,"GBIF",2017,"MS","ID_122145","Presente",NA,NA,NA,NA
"253","Nandayus nenday","Passo do Lontra Parque Hotel","NA","2017-05-10T00:00:00",-19.579897,-57.02115,NA,NA,NA,"GBIF",2017,"MS","ID_122146","Presente",NA,NA,NA,NA
"254","Nandayus nenday","Pousada e Camping Santa Clara","NA","2017-05-15T00:00:00",-19.44733,-57.07575,NA,NA,NA,"GBIF",2017,"MS","ID_122147","Presente",NA,NA,NA,NA
"255","Nandayus nenday","Parque Natural Municipal Cachoeira do Apa","NA","2017-05-16T00:00:00",-22.174171,-57.501434,NA,NA,NA,"GBIF",2017,"MS","ID_122148","Presente",NA,NA,NA,NA
"256","Nandayus nenday","Pousada Aguape","NA","2017-06-24T00:00:00",-20.095621,-55.964844,NA,NA,NA,"GBIF",2017,"MS","ID_122157","Presente",NA,NA,NA,NA
"257","Nandayus nenday","NA","NA","2017-07-13T00:00:00",-16.624133,-57.849142,NA,NA,NA,"GBIF",2017,"MT","ID_122160","Presente",NA,NA,NA,NA
"258","Nandayus nenday","NA","NA","2017-07-17T11:41:00",-16.620696,-56.735313,NA,NA,NA,"GBIF",2017,"MT","ID_122163","Presente",NA,NA,NA,NA
"259","Nandayus nenday","Pantanal--northern Transpantaneira (km 0-60)","NA","2017-07-18T00:00:00",-16.456923,-56.69135,NA,NA,NA,"GBIF",2017,"MT","ID_122164","Presente",NA,NA,NA,NA
"260","Nandayus nenday","From Pousada Piuval to Pousada Rio Claro","NA","2017-07-04T00:00:00",-16.543013,-56.724514,NA,NA,NA,"GBIF",2017,"MT","ID_122168","Presente",NA,NA,NA,NA
"261","Nandayus nenday","Poconé--Porto Jofre","NA","2017-07-19T00:00:00",-17.357506,-56.768127,NA,NA,NA,"GBIF",2017,"MT","ID_122177","Presente",NA,NA,NA,NA
"262","Nandayus nenday","Estrada Parque (trecho florestal)","NA","2017-07-16T00:00:00",-19.203375,-57.516132,NA,NA,NA,"GBIF",2017,"MS","ID_122182","Presente",NA,NA,NA,NA
"263","Nandayus nenday","Rio Claro up river","NA","2017-07-05T00:00:00",-16.610222,-56.70572,NA,NA,NA,"GBIF",2017,"MT","ID_122183","Presente",NA,NA,NA,NA
"264","Nandayus nenday","Pousada Rio Claro (-16.6207, -56.7354)","NA","2017-07-18T00:00:00",-16.6207,-56.7354,NA,NA,NA,"GBIF",2017,"MT","ID_122195","Presente",NA,NA,NA,NA
"265","Nandayus nenday","Pantanal--Rio Pixaim vicinity","NA","2017-08-22T00:00:00",-16.748095,-56.85747,NA,NA,NA,"GBIF",2017,"MT","ID_122198","Presente",NA,NA,NA,NA
"266","Nandayus nenday","Hotel Baiazinha, Mato Grosso, BR (-16.567, -57.837)","NA","2017-08-21T00:00:00",-16.566683,-57.83652,NA,NA,NA,"GBIF",2017,"MT","ID_122200","Presente",NA,NA,NA,NA
"267","Nandayus nenday","(-20,231, -56,394) Miranda","NA","2017-08-31T00:00:00",-20.231197,-56.393898,NA,NA,NA,"GBIF",2017,"MS","ID_122203","Presente",NA,NA,NA,NA
"268","Nandayus nenday","PEQUI, POUSADA PANTANEIRA, AQUIDAUANA","NA","2017-08-13T00:00:00",-20.196049,-55.927982,NA,NA,NA,"GBIF",2017,"MS","ID_122208","Presente",NA,NA,NA,NA
"269","Nandayus nenday","Pousada Pequí","NA","2017-08-12T00:00:00",-20.201677,-55.963753,NA,NA,NA,"GBIF",2017,"MS","ID_122217","Presente",NA,NA,NA,NA
"270","Nandayus nenday","Brazil - Mato Grosso do Sul","NA","2017-08-11T00:00:00",-20.4091,-56.3425,NA,NA,NA,"GBIF",2017,"NA","ID_122218","Presente",NA,NA,NA,NA
"271","Nandayus nenday","Brazil - Mato Grosso do Sul","NA","2017-08-12T00:00:00",-20.4092,-56.3424,NA,NA,NA,"GBIF",2017,"NA","ID_122219","Presente",NA,NA,NA,NA
"272","Nandayus nenday","NA","NA","2017-09-05T05:07:00",-20.100197,-56.62146,NA,NA,NA,"GBIF",2017,"MS","ID_122221","Presente",NA,NA,NA,NA
"273","Nandayus nenday","NA","NA","2017-09-05T11:55:00",-20.086973,-56.615125,NA,NA,NA,"GBIF",2017,"MS","ID_122222","Presente",NA,NA,NA,NA
